            180	        489.044	        2.12403	           1860	190304-12:16
            132	        311.788	        16.8391	           1862	190304-12:16
             81	       -695.038	        10.2729	           1864	190304-12:16
            126	        312.042	        12.8403	           1866	190304-12:16
            234	        -781.25	        2.89534	           1866	190304-12:16
            144	        312.042	        14.7876	           1868	190304-12:16
            234	       -312.042	        3.04205	           1868	190304-12:16
            108	        312.042	        13.7286	           2040	190304-12:16
            504	        312.042	        13.0467	           2040	190304-12:16
            522	        283.813	        5.89546	           2040	190304-12:16
            576	       -379.181	         5.3062	           2040	190304-12:16
        675.818	        449.094	        12.2715	           2040	190304-12:16
            288	        634.003	        3.12547	           2042	190304-12:16
            396	       -634.003	        7.11905	           2042	190304-12:16
            702	       -763.702	        4.99739	           2042	190304-12:16
             90	        311.661	        11.5063	           2044	190304-12:16
            594	        312.042	        10.6156	           2044	190304-12:16
            675	        743.866	        10.7702	           2044	190304-12:16
         128.25	        311.565	        10.7176	           2046	190304-12:16
            441	       -203.705	        1.57461	           2046	190304-12:16
             81	        312.042	        14.0335	           2048	190304-12:16
          129.6	        -311.89	        19.4402	           2052	190304-12:16
          121.5	       -230.408	        2.18095	           2052	190304-12:16
            117	       -364.685	        3.69716	           2052	190304-12:16
            153	       -492.859	        5.86696	           2052	190304-12:16
        208.286	        311.497	        18.8801	           2052	190304-12:16
             60	       -164.541	        2.56624	           2054	190304-12:16
            162	        311.715	        19.9925	           2054	190304-12:16
             72	       -311.661	        6.15098	           2058	190304-12:16
            148	        311.534	        19.2575	           2058	190304-12:16
            126	       -637.054	        3.68414	           2058	190304-12:16
            522	        436.401	        11.5229	           2058	190304-12:16
            648	        428.009	        4.80151	           2058	190304-12:16
            135	       -276.184	        6.11919	           2060	190304-12:16
            159	       -178.528	        9.06248	           2060	190304-12:16
            189	        312.042	        14.1448	           2062	190304-12:16
            333	       -757.599	        2.51651	           2064	190304-12:16
            585	        267.792	        2.76173	           2064	190304-12:16
             63	        312.042	        19.1624	           2066	190304-12:16
            117	       -534.058	        1.96666	           2066	190304-12:16
            207	        312.042	        18.6143	           2068	190304-12:16
          115.2	        311.813	        17.7979	           2070	190304-12:16
            144	       -288.391	        2.43511	           2070	190304-12:16
            108	        312.042	        17.6838	           2072	190304-12:16
            126	       -726.318	        2.00236	           2072	190304-12:16
            297	        211.334	        1.32785	           2072	190304-12:16
            297	       -311.279	        14.8042	           2074	190304-12:16
            180	        311.661	        19.7324	           2074	190304-12:16
        447.429	        311.497	        15.5437	           2074	190304-12:16
          122.4	        311.966	        15.7899	           2078	190304-12:16
            135	       -312.042	        7.20387	           2078	190304-12:16
          328.5	       -775.909	        4.32233	           2078	190304-12:16
            117	        312.042	        16.6372	           2080	190304-12:16
            315	       -312.042	        3.17593	           2080	190304-12:16
            603	       -666.809	        7.29638	           2080	190304-12:16
        675.818	       -299.558	        9.55047	           2080	190304-12:16
             99	        -225.83	        1.48632	           2082	190304-12:16
