1.56000000000000000000e+03	 9.991e-09	 5.711e-05	 5.593e-08	 4.803e-04	 5.711e-05	 9.674e+00	 4.723e-05	 5.894e+00	 5.593e-08	 4.723e-05	 3.372e-07	 2.910e-03	 4.803e-04	 5.894e+00	 2.910e-03	 4.654e+01
1.59000000000000000000e+03	 8.841e-09	 4.702e-05	 5.335e-08	 4.539e-04	 4.702e-05	 9.474e+00	-1.480e-05	 5.097e+00	 5.335e-08	-1.480e-05	 3.502e-07	 2.991e-03	 4.539e-04	 5.097e+00	 2.991e-03	 4.719e+01
1.62000000000000000000e+03	 7.848e-09	 4.084e-05	 5.105e-08	 4.301e-04	 4.084e-05	 9.348e+00	-6.481e-05	 4.413e+00	 5.105e-08	-6.481e-05	 3.658e-07	 3.089e-03	 4.301e-04	 4.413e+00	 3.089e-03	 4.795e+01
1.65000000000000000000e+03	 6.880e-09	 3.455e-05	 4.846e-08	 4.040e-04	 3.455e-05	 9.235e+00	-1.244e-04	 3.658e+00	 4.846e-08	-1.244e-04	 3.819e-07	 3.186e-03	 4.040e-04	 3.658e+00	 3.186e-03	 4.868e+01
1.68000000000000000000e+03	 6.001e-09	 3.016e-05	 4.586e-08	 3.782e-04	 3.016e-05	 9.157e+00	-1.810e-04	 2.940e+00	 4.586e-08	-1.810e-04	 3.997e-07	 3.293e-03	 3.782e-04	 2.940e+00	 3.293e-03	 4.946e+01
1.71000000000000000000e+03	 5.202e-09	 2.723e-05	 4.320e-08	 3.523e-04	 2.723e-05	 9.104e+00	-2.361e-04	 2.245e+00	 4.320e-08	-2.361e-04	 4.192e-07	 3.408e-03	 3.523e-04	 2.245e+00	 3.408e-03	 5.028e+01
1.74000000000000000000e+03	 4.422e-09	 2.412e-05	 4.010e-08	 3.232e-04	 2.412e-05	 9.097e+00	-3.076e-04	 1.433e+00	 4.010e-08	-3.076e-04	 4.394e-07	 3.523e-03	 3.232e-04	 1.433e+00	 3.523e-03	 5.105e+01
1.77000000000000000000e+03	 3.704e-09	 2.234e-05	 3.674e-08	 2.928e-04	 2.234e-05	 9.108e+00	-3.803e-04	 6.300e-01	 3.674e-08	-3.803e-04	 4.608e-07	 3.641e-03	 2.928e-04	 6.300e-01	 3.641e-03	 5.182e+01
1.80000000000000000000e+03	 3.104e-09	 2.317e-05	 3.351e-08	 2.641e-04	 2.317e-05	 9.140e+00	-4.386e-04	-4.109e-02	 3.351e-08	-4.386e-04	 4.851e-07	 3.777e-03	 2.641e-04	-4.109e-02	 3.777e-03	 5.271e+01
1.83000000000000000000e+03	 2.540e-09	 2.414e-05	 2.974e-08	 2.318e-04	 2.414e-05	 9.218e+00	-5.155e-04	-8.429e-01	 2.974e-08	-5.155e-04	 5.099e-07	 3.909e-03	 2.318e-04	-8.429e-01	 3.909e-03	 5.353e+01
