2610	7.041381e-10	5.0530972e-07	-0.14831761	-0.98893978	-0.98893977	0.14831761
2640	7.1713965e-10	5.1646654e-07	-0.15474765	-0.98795403	-0.98795402	0.15474765
2670	7.3096249e-10	5.2914578e-07	-0.16096425	-0.98696024	-0.98696023	0.16096425
2700	7.4753111e-10	5.4292501e-07	-0.16696645	-0.98596258	-0.98596257	0.16696645
2730	7.6507786e-10	5.5781256e-07	-0.17272246	-0.98497053	-0.98497053	0.17272245
2760	7.8316103e-10	5.7303751e-07	-0.17828423	-0.98397903	-0.98397902	0.17828423
2790	7.9952324e-10	5.8682698e-07	-0.18383613	-0.98295691	-0.9829569	0.18383612
2820	8.1819769e-10	6.0103521e-07	-0.18926107	-0.9819268	-0.9819268	0.18926107
2850	8.389207e-10	6.1766392e-07	-0.19434959	-0.98093233	-0.98093232	0.19434959
2880	8.575102e-10	6.3393673e-07	-0.19930035	-0.97993845	-0.97993845	0.19930035
2910	8.7629972e-10	6.5051428e-07	-0.2040752	-0.97895521	-0.97895521	0.2040752
2940	8.9504931e-10	6.6529745e-07	-0.20890629	-0.97793566	-0.97793566	0.20890628
2970	9.1155332e-10	6.8123717e-07	-0.21354736	-0.97693271	-0.97693271	0.21354736
3000	9.3029776e-10	6.9778932e-07	-0.21803991	-0.97593985	-0.97593985	0.21803991
3030	9.4838711e-10	7.111153e-07	-0.22274864	-0.97487591	-0.9748759	0.22274864
3060	9.6446043e-10	7.2479633e-07	-0.22743287	-0.97379376	-0.97379375	0.22743287
3090	9.7836745e-10	7.3682902e-07	-0.23224155	-0.97265814	-0.97265814	0.23224154
3120	9.9046693e-10	7.5033444e-07	-0.23693354	-0.97152586	-0.97152585	0.23693354
3150	1.001499e-09	7.6276214e-07	-0.24166807	-0.97035898	-0.97035897	0.24166807
3180	1.015721e-09	7.7539102e-07	-0.24638629	-0.96917171	-0.9691717	0.24638629
3210	1.0317449e-09	7.9064925e-07	-0.25088679	-0.96801643	-0.96801643	0.25088679
3240	1.0509303e-09	8.0720813e-07	-0.25522079	-0.9668828	-0.96688279	0.25522079
3270	1.0708621e-09	8.2302213e-07	-0.25953641	-0.96573332	-0.96573331	0.25953641
3300	1.0902679e-09	8.4011642e-07	-0.26369016	-0.96460743	-0.96460743	0.26369016
3330	1.1075642e-09	8.5780393e-07	-0.26769215	-0.9635045	-0.96350449	0.26769215
3360	1.1243115e-09	8.7489881e-07	-0.27163788	-0.96239953	-0.96239953	0.27163788
3390	1.1420015e-09	8.9158316e-07	-0.27554993	-0.96128676	-0.96128675	0.27554993
3420	1.1615811e-09	9.0722126e-07	-0.27951221	-0.96014214	-0.96014213	0.2795122
3450	1.1834521e-09	9.2688344e-07	-0.28317003	-0.95906972	-0.95906972	0.28317003
3480	1.2019849e-09	9.4402977e-07	-0.28691937	-0.95795473	-0.95795473	0.28691937
3510	1.2218779e-09	9.6492351e-07	-0.29035047	-0.95692037	-0.95692037	0.29035047
3540	1.2418513e-09	9.8228536e-07	-0.29395772	-0.95581842	-0.95581841	0.29395772
3570	1.2606267e-09	1.0033959e-06	-0.29726396	-0.95479534	-0.95479533	0.29726396
3600	1.2782093e-09	1.0249922e-06	-0.30042302	-0.95380607	-0.95380606	0.30042301
